seed,neuron,a,b,activation
0,99,62,43,0.56844
0,99,62,44,0.838029
0,99,62,45,0.298706
0,99,62,46,0.824337
0,99,62,47,0.499705
0,99,62,48,0.708123
0,99,62,49,0.554711
0,99,62,50,0.379678
0,99,62,51,0.590133
0,99,62,52,0.247525
0,99,62,53,0.552203
0,99,62,54,0.0926615
0,99,62,55,0.70118
0,99,62,56,0.537607
0,99,62,57,0.851534
0,99,62,58,0.858871
0,99,62,59,0.58455
0,99,62,60,0.934207
0,99,62,61,0.506505
0,99,62,62,0.931619
0,99,62,63,0.403281
0,99,62,64,0.905428
0,99,62,65,0.731537
0,99,62,66,0.897563
0,99,62,67,0.941455
0,99,62,68,0.491686
0,99,62,69,0.767431
0,99,62,70,0.298921
0,99,62,71,0.686161
0,99,62,72,0.188755
0,99,62,73,0.525539
0,99,62,74,0.389374
0,99,62,75,0.565875
0,99,62,76,0.671053
0,99,62,77,0.32156
0,99,62,78,0.674287
0,99,62,79,0.305196
0,99,62,80,0.862587
0,99,62,81,0.515318
0,99,62,82,0.856423
0,99,62,83,0.77749
0,99,62,84,0.85431
0,99,62,85,1.01539
0,99,62,86,0.549782
0,99,62,87,0.813341
0,99,62,88,0.390384
0,99,62,89,0.929531
0,99,62,90,0.576541
0,99,62,91,0.795547
0,99,62,92,0.61018
0,99,62,93,0.57304
0,99,62,94,0.702255
0,99,62,95,0.286593
0,99,62,96,0.479898
0,99,62,97,0.0552349
0,99,62,98,0.619521
0,99,62,99,0.386955
0,99,62,100,0.697279
0,99,62,101,0.652274
0,99,62,102,0.608478
0,99,62,103,0.913101
0,99,62,104,0.545317
0,99,62,105,0.87512
0,99,62,106,0.357104
0,99,62,107,0.927709
0,99,62,108,0.692901
0,99,62,109,0.933277
0,99,62,110,0.873457
0,99,62,111,0.656782
0,99,62,112,0.926555
0,99,63,0,0.765929
0,99,63,1,0.299657
0,99,63,2,0.771011
0,99,63,3,0.461989
0,99,63,4,0.518656
0,99,63,5,0.478613
0,99,63,6,0.410376
0,99,63,7,0.748038
0,99,63,8,0.248025
0,99,63,9,0.549225
0,99,63,10,0.198511
0,99,63,11,0.802718
0,99,63,12,0.682401
0,99,63,13,0.833868
0,99,63,14,0.861469
0,99,63,15,0.685658
0,99,63,16,1.12278
0,99,63,17,0.535881
0,99,63,18,0.904358
0,99,63,19,0.341949
0,99,63,20,0.924904
0,99,63,21,0.776856
0,99,63,22,0.890256
0,99,63,23,0.85329
0,99,63,24,0.43654
0,99,63,25,0.838958
0,99,63,26,0.243601
0,99,63,27,0.582304
0,99,63,28,0.0679862
0,99,63,29,0.478291
0,99,63,30,0.507913
0,99,63,31,0.636932
0,99,63,32,0.763082
0,99,63,33,0.344601
0,99,63,34,0.862921
0,99,63,35,0.408244
0,99,63,36,0.953018
0,99,63,37,0.484262
0,99,63,38,0.822994
0,99,63,39,0.884584
0,99,63,40,0.884168
0,99,63,41,1.10497
0,99,63,42,0.492894
0,99,63,43,0.928312
0,99,63,44,0.427539
0,99,63,45,0.91651
0,99,63,46,0.448847
0,99,63,47,0.58675
0,99,63,48,0.607337
0,99,63,49,0.568126
0,99,63,50,0.779641
0,99,63,51,0.183429
0,99,63,52,0.463788
0,99,63,53,0.142365
0,99,63,54,0.673668
0,99,63,55,0.470752
0,99,63,56,0.63717
0,99,63,57,0.74553
0,99,63,58,0.749499
0,99,63,59,1.11472
0,99,63,60,0.520697
0,99,63,61,0.851257
0,99,63,62,0.401354
0,99,63,63,0.972332
0,99,63,64,0.742175
0,99,63,65,0.85986
0,99,63,66,0.845405
0,99,63,67,0.686854
0,99,63,68,1.03372
0,99,63,69,0.40242
0,99,63,70,0.652637
0,99,63,71,0.118486
0,99,63,72,0.602496
0,99,63,73,0.432812
0,99,63,74,0.531252
0,99,63,75,0.525155
0,99,63,76,0.344101
0,99,63,77,0.817425
0,99,63,78,0.353311
0,99,63,79,0.76687
0,99,63,80,0.29467
0,99,63,81,0.862237
0,99,63,82,0.826214
0,99,63,83,0.941682
0,99,63,84,1.01893
0,99,63,85,0.539014
0,99,63,86,1.03549
0,99,63,87,0.470724
0,99,63,88,0.957112
0,99,63,89,0.407835
0,99,63,90,0.776736
0,99,63,91,0.742114
0,99,63,92,0.725516
0,99,63,93,0.810621
0,99,63,94,0.235334
0,99,63,95,0.602903
0,99,63,96,0.144142
0,99,63,97,0.613732
0,99,63,98,0.209325
0,99,63,99,0.4701
0,99,63,100,0.630637
0,99,63,101,0.696579
0,99,63,102,1.02578
0,99,63,103,0.442267
0,99,63,104,0.863185
0,99,63,105,0.444666
0,99,63,106,0.985669
0,99,63,107,0.626215
0,99,63,108,0.799692
0,99,63,109,0.857866
0,99,63,110,0.834185
0,99,63,111,1.15555
0,99,63,112,0.48884
0,99,64,0,0.353573
0,99,64,1,0.815009
0,99,64,2,0.545564
0,99,64,3,0.71385
0,99,64,4,0.599367
0,99,64,5,0.387562
0,99,64,6,0.815172
0,99,64,7,0.421039
0,99,64,8,0.761687
0,99,64,9,0.195972
0,99,64,10,0.643447
0,99,64,11,0.645363
0,99,64,12,0.90686
0,99,64,13,0.97895
0,99,64,14,0.684301
0,99,64,15,1.1843
0,99,64,16,0.705293
0,99,64,17,1.11818
0,99,64,18,0.475368
0,99,64,19,0.780974
0,99,64,20,0.784736
0,99,64,21,0.964869
0,99,64,22,1.10608
0,99,64,23,0.623769
0,99,64,24,0.930321
0,99,64,25,0.455102
0,99,64,26,0.807
0,99,64,27,0.238174
0,99,64,28,0.424879
0,99,64,29,0.406351
0,99,64,30,0.616932
0,99,64,31,0.909526
0,99,64,32,0.524116
0,99,64,33,0.803388
0,99,64,34,0.49429
0,99,64,35,1.0007
0,99,64,36,0.599425
0,99,64,37,0.843168
0,99,64,38,0.78373
0,99,64,39,0.927965
0,99,64,40,1.24215
0,99,64,41,0.767604
0,99,64,42,1.02844
0,99,64,43,0.497839
0,99,64,44,1.0104
0,99,64,45,0.606093
0,99,64,46,0.766906
0,99,64,47,0.590998
0,99,64,48,0.610221
0,99,64,49,0.947319
0,99,64,50,0.467608
0,99,64,51,0.663733
0,99,64,52,0.128632
0,99,64,53,0.626163
0,99,64,54,0.436849
0,99,64,55,0.732604
0,99,64,56,0.694931
0,99,64,57,0.675793
0,99,64,58,1.20742
0,99,64,59,0.744734
0,99,64,60,1.09453
0,99,64,61,0.418182
0,99,64,62,0.905126
0,99,64,63,0.744632
0,99,64,64,0.9907
0,99,64,65,0.975817
0,99,64,66,0.680939
0,99,64,67,1.16728
0,99,64,68,0.648417
0,99,64,69,0.987672
0,99,64,70,0.264942
0,99,64,71,0.550604
0,99,64,72,0.468795
0,99,64,73,0.618421
0,99,64,74,0.689398
0,99,64,75,0.356086
0,99,64,76,0.770383
0,99,64,77,0.457635
0,99,64,78,0.921792
0,99,64,79,0.399237
0,99,64,80,0.701833
0,99,64,81,0.761836
0,99,64,82,0.977132
0,99,64,83,1.20411
0,99,64,84,0.746107
0,99,64,85,1.04983
0,99,64,86,0.601907
0,99,64,87,1.06835
0,99,64,88,0.566745
0,99,64,89,0.782055
0,99,64,90,0.716073
0,99,64,91,0.842653
0,99,64,92,1.04593
0,99,64,93,0.536364
0,99,64,94,0.709711
0,99,64,95,0.26207
0,99,64,96,0.678518
0,99,64,97,0.319417
0,99,64,98,0.516824
0,99,64,99,0.455064
0,99,64,100,0.661241
0,99,64,101,1.07421
0,99,64,102,0.689255
0,99,64,103,0.966224
0,99,64,104,0.456029
0,99,64,105,1.00972
0,99,64,106,0.694888
0,99,64,107,0.926139
0,99,64,108,0.841764
0,99,64,109,0.809937
0,99,64,110,1.26804
0,99,64,111,0.77455
0,99,64,112,1.04252
0,99,65,0,0.984958
0,99,65,1,0.609836
0,99,65,2,0.69691
0,99,65,3,0.757994
0,99,65,4,0.68387
0,99,65,5,0.934351
0,99,65,6,0.522784
0,99,65,7,0.816498
0,99,65,8,0.423007
0,99,65,9,0.781342
0,99,65,10,0.590926
0,99,65,11,0.780825
0,99,65,12,0.937866
0,99,65,13,0.9153
0,99,65,14,1.24805
0,99,65,15,0.867015
0,99,65,16,1.10353
0,99,65,17,0.628053
0,99,65,18,0.980371
0,99,65,19,0.764798
0,99,65,20,0.922879
0,99,65,21,0.997125
0,99,65,22,0.890683
0,99,65,23,1.19598
0,99,65,24,0.705315
0,99,65,25,0.926204
0,99,65,26,0.363578
0,99,65,27,0.67379
0,99,65,28,0.518104
0,99,65,29,0.634697
0,99,65,30,0.779725
0,99,65,31,0.642858
0,99,65,32,1.06284
0,99,65,33,0.640489
0,99,65,34,1.01122
0,99,65,35,0.54437
0,99,65,36,0.90029
0,99,65,37,0.907995
0,99,65,38,0.970769
0,99,65,39,1.15875
0,99,65,40,0.824179
0,99,65,41,1.2265
0,99,65,42,0.751505
0,99,65,43,1.08657
0,99,65,44,0.601084
0,99,65,45,0.82646
0,99,65,46,0.839057
0,99,65,47,0.789029
0,99,65,48,0.989995
0,99,65,49,0.583989
0,99,65,50,0.901826
0,99,65,51,0.431528
0,99,65,52,0.748365
0,99,65,53,0.407907
0,99,65,54,0.617106
0,99,65,55,0.787783
0,99,65,56,0.813272
0,99,65,57,1.16787
0,99,65,58,0.821266
0,99,65,59,1.13028
0,99,65,60,0.708938
0,99,65,61,1.02336
0,99,65,62,0.729325
0,99,65,63,0.86042
0,99,65,64,0.973909
0,99,65,65,0.947139
0,99,65,66,1.23081
0,99,65,67,0.831675
0,99,65,68,1.04162
0,99,65,69,0.542551
0,99,65,70,0.83974
0,99,65,71,0.540935
0,99,65,72,0.638425
0,99,65,73,0.687972
0,99,65,74,0.603036
0,99,65,75,0.942263
0,99,65,76,0.573768
0,99,65,77,0.887015
0,99,65,78,0.479544
0,99,65,79,0.868374
0,99,65,80,0.748986
0,99,65,81,0.929395
0,99,65,82,1.05044
0,99,65,83,0.915801
0,99,65,84,1.28445
0,99,65,85,0.798406
0,99,65,86,1.08623
0,99,65,87,0.556566
0,99,65,88,0.922369
0,99,65,89,0.842161
0,99,65,90,0.918816
0,99,65,91,1.02546
0,99,65,92,0.713614
0,99,65,93,1.05593
0,99,65,94,0.528425
0,99,65,95,0.815022
0,99,65,96,0.299936
0,99,65,97,0.597597
0,99,65,98,0.618613
0,99,65,99,0.689485
0,99,65,100,0.975198
0,99,65,101,0.701252
0,99,65,102,1.14124
0,99,65,103,0.721932
0,99,65,104,1.07327
0,99,65,105,0.668091
0,99,65,106,0.864987
0,99,65,107,0.947417
0,99,65,108,0.938216
0,99,65,109,1.20462
0,99,65,110,0.829645
0,99,65,111,1.17376
0,99,65,112,0.706211
0,99,66,0,0.951431
0,99,66,1,0.795222
0,99,66,2,0.723005
0,99,66,3,0.558052
0,99,66,4,1.06321
0,99,66,5,0.824871
0,99,66,6,0.903787
0,99,66,7,0.446965
0,99,66,8,0.714719
0,99,66,9,0.738643
0,99,66,10,0.83053
0,99,66,11,0.860598
0,99,66,12,0.66896
0,99,66,13,1.20556
0,99,66,14,1.08974
0,99,66,15,1.27161
0,99,66,16,0.683592
0,99,66,17,0.824721
0,99,66,18,0.833989
0,99,66,19,0.991048
0,99,66,20,1.04493
0,99,66,21,0.684175
0,99,66,22,1.1603
0,99,66,23,0.947552
0,99,66,24,1.2397
0,99,66,25,0.603071
0,99,66,26,0.582142
0,99,66,27,0.552274
0,99,66,28,0.732036
0,99,66,29,0.940043
0,99,66,30,0.50653
0,99,66,31,0.948865
0,99,66,32,0.761981
0,99,66,33,1.20009
0,99,66,34,0.778879
0,99,66,35,0.72125
0,99,66,36,0.779956
0,99,66,37,0.904657
0,99,66,38,1.34373
0,99,66,39,0.812023
0,99,66,40,1.07929
0,99,66,41,0.784455
0,99,66,42,1.21033
0,99,66,43,0.912598
0,99,66,44,0.743588
0,99,66,45,0.744285
0,99,66,46,0.742025
0,99,66,47,1.2518
0,99,66,48,0.764701
0,99,66,49,0.919662
0,99,66,50,0.519683
0,99,66,51,0.837825
0,99,66,52,0.719448
0,99,66,53,0.595974
0,99,66,54,0.611817
0,99,66,55,0.622469
0,99,66,56,1.21013
0,99,66,57,1.00784
0,99,66,58,1.14976
0,99,66,59,0.71456
0,99,66,60,0.987721
0,99,66,61,0.968019
0,99,66,62,0.897752
0,99,66,63,0.848281
0,99,66,64,0.681344
0,99,66,65,1.23265
0,99,66,66,1.07581
0,99,66,67,1.1994
0,99,66,68,0.650005
0,99,66,69,0.799694
0,99,66,70,0.761242
0,99,66,71,0.822779
0,99,66,72,0.77652
0,99,66,73,0.452638
0,99,66,74,0.922417
0,99,66,75,0.777288
0,99,66,76,1.07131
0,99,66,77,0.550304
0,99,66,78,0.699477
0,99,66,79,0.758739
0,99,66,80,0.979257
0,99,66,81,1.14007
0,99,66,82,0.736901
0,99,66,83,1.16812
0,99,66,84,0.947372
0,99,66,85,1.30664
0,99,66,86,0.7425
0,99,66,87,0.72074
0,99,66,88,0.767392
0,99,66,89,0.924057
0,99,66,90,1.25417
0,99,66,91,0.712382
0,99,66,92,1.01136
0,99,66,93,0.706308
0,99,66,94,1.09777
0,99,66,95,0.633758
0,99,66,96,0.496021
0,99,66,97,0.520002
0,99,66,98,0.629015
0,99,66,99,1.13643
0,99,66,100,0.726481
0,99,66,101,1.01533
0,99,66,102,0.737153
0,99,66,103,1.14559
0,99,66,104,0.99007
0,99,66,105,0.808271
0,99,66,106,0.777185
0,99,66,107,0.750329
0,99,66,108,1.32635
0,99,66,109,0.938209
0,99,66,110,1.10867
0,99,66,111,0.720962
0,99,66,112,1.02288
0,99,67,0,0.867634
0,99,67,1,0.963328
0,99,67,2,0.683384
0,99,67,3,1.11963
0,99,67,4,0.731119
0,99,67,5,1.09724
0,99,67,6,0.732859
0,99,67,7,0.885369
0,99,67,8,0.759424
0,99,67,9,0.748688
0,99,67,10,0.946367
0,99,67,11,0.753621
0,99,67,12,1.23714
0,99,67,13,0.907017
0,99,67,14,1.25236
0,99,67,15,0.960379
0,99,67,16,0.996915
0,99,67,17,0.838992
0,99,67,18,0.765408
0,99,67,19,0.960348
0,99,67,20,0.755461
0,99,67,21,1.20419
0,99,67,22,0.902596
0,99,67,23,1.22525
0,99,67,24,0.907486
0,99,67,25,0.931103
0,99,67,26,0.757514
0,99,67,27,0.663064
0,99,67,28,0.886717
0,99,67,29,0.636563
0,99,67,30,1.07776
0,99,67,31,0.785252
0,99,67,32,1.14502
0,99,67,33,0.857117
0,99,67,34,0.976854
0,99,67,35,0.916203
0,99,67,36,0.823927
0,99,67,37,1.16254
0,99,67,38,0.805519
0,99,67,39,1.23007
0,99,67,40,0.808552
0,99,67,41,1.12472
0,99,67,42,0.855094
0,99,67,43,0.913731
0,99,67,44,0.914488
0,99,67,45,0.759281
0,99,67,46,1.16247
0,99,67,47,0.764862
0,99,67,48,1.18771
0,99,67,49,0.776198
0,99,67,50,0.989013
0,99,67,51,0.724403
0,99,67,52,0.738415
0,99,67,53,0.786778
0,99,67,54,0.614374
0,99,67,55,1.1371
0,99,67,56,0.813392
0,99,67,57,1.28472
0,99,67,58,0.969281
0,99,67,59,1.10888
0,99,67,60,0.92862
0,99,67,61,0.819288
0,99,67,62,0.941282
0,99,67,63,0.688716
0,99,67,64,1.16749
0,99,67,65,0.833672
0,99,67,66,1.19964
0,99,67,67,0.956427
0,99,67,68,1.03863
0,99,67,69,0.894205
0,99,67,70,0.78973
0,99,67,71,0.906572
0,99,67,72,0.635754
0,99,67,73,1.02495
0,99,67,74,0.700837
0,99,67,75,1.06552
0,99,67,76,0.783222
0,99,67,77,0.918281
0,99,67,78,0.854974
0,99,67,79,0.810274
0,99,67,80,1.06363
0,99,67,81,0.832404
0,99,67,82,1.25614
0,99,67,83,0.905615
0,99,67,84,1.20455
0,99,67,85,0.862938
0,99,67,86,0.910523
0,99,67,87,0.803101
0,99,67,88,0.760999
0,99,67,89,1.08602
0,99,67,90,0.816113
0,99,67,91,1.24796
0,99,67,92,0.844764
0,99,67,93,1.1282
0,99,67,94,0.772213
0,99,67,95,0.821579
0,99,67,96,0.709112
0,99,67,97,0.607605
0,99,67,98,0.987341
0,99,67,99,0.693886
0,99,67,100,1.18972
0,99,67,101,0.864477
0,99,67,102,1.183
0,99,67,103,0.954557
0,99,67,104,0.951695
0,99,67,105,0.966999
0,99,67,106,0.729091
0,99,67,107,1.13486
0,99,67,108,0.762751
0,99,67,109,1.2024
0,99,67,110,0.86631
0,99,67,111,1.11378
0,99,67,112,0.927536
0,99,68,0,0.789099
0,99,68,1,0.652097
0,99,68,2,1.15944
0,99,68,3,0.697674
0,99,68,4,1.03622
0,99,68,5,0.60998
0,99,68,6,0.977697
0,99,68,7,0.883239
0,99,68,8,0.757252
0,99,68,9,0.754405
0,99,68,10,0.573042
0,99,68,11,1.18991
0,99,68,12,0.825145
0,99,68,13,1.20713
0,99,68,14,0.744925
0,99,68,15,0.97233
0,99,68,16,0.916206
0,99,68,17,0.726073
0,99,68,18,0.775403
0,99,68,19,0.38421
0,99,68,20,1.06846
0,99,68,21,0.757391
0,99,68,22,1.24025
0,99,68,23,0.795232
0,99,68,24,0.90309
0,99,68,25,0.941786
0,99,68,26,0.760536
0,99,68,27,0.857028
0,99,68,28,0.431477
0,99,68,29,0.970771
0,99,68,30,0.70523
0,99,68,31,1.19243
0,99,68,32,0.826453
0,99,68,33,0.837328
0,99,68,34,0.953979
0,99,68,35,0.823503
0,99,68,36,1.11415
0,99,68,37,0.55942
0,99,68,38,1.00584
0,99,68,39,0.704913
0,99,68,40,1.11872
0,99,68,41,0.797721
0,99,68,42,0.691382
0,99,68,43,0.785138
0,99,68,44,0.688556
0,99,68,45,1.13
0,99,68,46,0.631968
0,99,68,47,1.03131
0,99,68,48,0.732247
0,99,68,49,1.14119
0,99,68,50,0.880977
0,99,68,51,0.709416
0,99,68,52,0.657768
0,99,68,53,0.588841
0,99,68,54,1.07652
0,99,68,55,0.703224
0,99,68,56,1.09901
0,99,68,57,0.775144
0,99,68,58,1.1893
0,99,68,59,1.04134
0,99,68,60,0.791534
0,99,68,61,0.731884
0,99,68,62,0.492345
0,99,68,63,1.03632
0,99,68,64,0.648936
0,99,68,65,1.04332
0,99,68,66,0.650087
0,99,68,67,1.03904
0,99,68,68,1.0327
0,99,68,69,0.856071
0,99,68,70,0.831061
0,99,68,71,0.50477
0,99,68,72,1.05823
0,99,68,73,0.681378
0,99,68,74,1.07826
0,99,68,75,0.63384
0,99,68,76,0.891345
0,99,68,77,0.941719
0,99,68,78,0.839521
0,99,68,79,0.964733
0,99,68,80,0.551787
0,99,68,81,1.16815
0,99,68,82,0.831623
0,99,68,83,1.21534
0,99,68,84,0.747702
0,99,68,85,0.729913
0,99,68,86,0.806647
0,99,68,87,0.682631
0,99,68,88,0.94128
0,99,68,89,0.492142
0,99,68,90,1.07054
0,99,68,91,0.808233
0,99,68,92,1.24605
0,99,68,93,0.857361
0,99,68,94,0.762741
0,99,68,95,0.773754
0,99,68,96,0.641981
0,99,68,97,0.965418
0,99,68,98,0.516418
0,99,68,99,0.963891
0,99,68,100,0.770149
0,99,68,101,1.23477
0,99,68,102,1.02547
0,99,68,103,0.839554
0,99,68,104,0.84603
0,99,68,105,0.689385
0,99,68,106,1.07301
0,99,68,107,0.546914
0,99,68,108,0.943815
0,99,68,109,0.622023
0,99,68,110,1.07924
0,99,68,111,0.960522
0,99,68,112,0.791436
0,99,69,0,0.495567
0,99,69,1,0.978493
0,99,69,2,0.591192
0,99,69,3,1.13364
0,99,69,4,0.63369
0,99,69,5,0.920452
0,99,69,6,0.860993
0,99,69,7,0.822897
0,99,69,8,0.917493
0,99,69,9,0.520338
0,99,69,10,0.948614
0,99,69,11,0.654228
0,99,69,12,1.19158
0,99,69,13,0.739565
0,99,69,14,0.881293
0,99,69,15,0.833612
0,99,69,16,0.690208
0,99,69,17,0.793893
0,99,69,18,0.349281
0,99,69,19,0.71447
0,99,69,20,0.463507
0,99,69,21,1.06333
0,99,69,22,0.771617
0,99,69,23,0.92241
0,99,69,24,0.873977
0,99,69,25,0.798769
0,99,69,26,0.959047
0,99,69,27,0.535181
0,99,69,28,0.862982
0,99,69,29,0.515082
0,99,69,30,1.08408
0,99,69,31,0.853795
0,99,69,32,0.971115
0,99,69,33,0.848654
0,99,69,34,0.761781
0,99,69,35,1.02985
0,99,69,36,0.589632
0,99,69,37,0.947212
0,99,69,38,0.429663
0,99,69,39,0.967166
0,99,69,40,0.688312
0,99,69,41,0.780956
0,99,69,42,0.681804
0,99,69,43,0.503627
0,99,69,44,0.926278
0,99,69,45,0.565838
0,99,69,46,1.06968
0,99,69,47,0.550625
0,99,69,48,1.06387
0,99,69,49,0.890787
0,99,69,50,0.905555
0,99,69,51,0.823164
0,99,69,52,0.520305
0,99,69,53,0.92281
0,99,69,54,0.557216
0,99,69,55,1.13771
0,99,69,56,0.645854
0,99,69,57,1.03564
0,99,69,58,0.984762
0,99,69,59,0.880451
0,99,69,60,0.871334
0,99,69,61,0.364567
0,99,69,62,0.768404
0,99,69,63,0.405012
0,99,69,64,0.988878
0,99,69,65,0.545581
0,99,69,66,0.80103
0,99,69,67,0.895724
0,99,69,68,0.856805
0,99,69,69,1.00667
0,99,69,70,0.539897
0,99,69,71,0.895306
0,99,69,72,0.568579
0,99,69,73,1.06726
0,99,69,74,0.710532
0,99,69,75,0.877662
0,99,69,76,0.83864
0,99,69,77,0.821579
0,99,69,78,1.02855
0,99,69,79,0.590735
0,99,69,80,0.93487
0,99,69,81,0.583716
0,99,69,82,1.1072
0,99,69,83,0.74533
0,99,69,84,0.805866
0,99,69,85,0.663825
0,99,69,86,0.556755
0,99,69,87,0.797423
0,99,69,88,0.437468
0,99,69,89,0.86349
0,99,69,90,0.517666
0,99,69,91,1.14998
0,99,69,92,0.883644
0,99,69,93,0.970063
0,99,69,94,0.799319
0,99,69,95,0.650865
0,99,69,96,0.910248
0,99,69,97,0.534657
0,99,69,98,0.977769
0,99,69,99,0.535517
0,99,69,100,1.10799
0,99,69,101,0.949737
0,99,69,102,1.01411
0,99,69,103,0.902378
0,99,69,104,0.56532
0,99,69,105,0.941903
0,99,69,106,0.461728
0,99,69,107,0.918823
0,99,69,108,0.39307
0,99,69,109,0.844139
0,99,69,110,0.775102
0,99,69,111,0.840825
0,99,69,112,0.867855
0,99,70,0,0.993804
0,99,70,1,0.487789
0,99,70,2,0.920881
0,99,70,3,0.499437
0,99,70,4,1.06731
0,99,70,5,0.89958
0,99,70,6,0.808064
0,99,70,7,0.840517
0,99,70,8,0.559183
0,99,70,9,1.04134
0,99,70,10,0.564991
0,99,70,11,0.997388
0,99,70,12,0.511362
0,99,70,13,0.99679
0,99,70,14,0.868903
0,99,70,15,0.747436
0,99,70,16,0.63581
0,99,70,17,0.27468
0,99,70,18,0.727706
0,99,70,19,0.328178
0,99,70,20,0.832799
0,99,70,21,0.384584
0,99,70,22,0.904887
0,99,70,23,0.927078
0,99,70,24,0.870285
0,99,70,25,0.949605
0,99,70,26,0.420419
0,99,70,27,0.943868
0,99,70,28,0.52962
0,99,70,29,1.07009
0,99,70,30,0.553159
0,99,70,31,0.905853
0,99,70,32,0.990174
0,99,70,33,0.861737
0,99,70,34,1.02526
0,99,70,35,0.416504
0,99,70,36,0.878688
0,99,70,37,0.440228
0,99,70,38,0.953326
0,99,70,39,0.464673
0,99,70,40,0.617009
0,99,70,41,0.635273
0,99,70,42,0.562952
0,99,70,43,0.84711
0,99,70,44,0.305698
0,99,70,45,0.833979
0,99,70,46,0.510891
0,99,70,47,1.12376
0,99,70,48,0.791013
0,99,70,49,0.83616
0,99,70,50,0.883991
0,99,70,51,0.659746
0,99,70,52,1.02476
0,99,70,53,0.442401
0,99,70,54,0.898546
0,99,70,55,0.535323
0,99,70,56,1.12224
0,99,70,57,0.906978
0,99,70,58,0.857113
0,99,70,59,0.791417
0,99,70,60,0.487937
0,99,70,61,0.835852
0,99,70,62,0.299386
0,99,70,63,0.65534
0,99,70,64,0.265725
0,99,70,65,0.841475
0,99,70,66,0.761359
0,99,70,67,0.790195
0,99,70,68,0.831526
0,99,70,69,0.539235
0,99,70,70,1.03158
0,99,70,71,0.555482
0,99,70,72,0.986939
0,99,70,73,0.465329
0,99,70,74,0.953438
0,99,70,75,0.941507
0,99,70,76,0.878092
0,99,70,77,0.930968
0,99,70,78,0.491179
0,99,70,79,1.02056
0,99,70,80,0.561137
0,99,70,81,1.03262
0,99,70,82,0.470524
0,99,70,83,0.788932
0,99,70,84,0.734326
0,99,70,85,0.620838
0,99,70,86,0.674576
0,99,70,87,0.193812
0,99,70,88,0.728636
0,99,70,89,0.424383
0,99,70,90,1.04443
0,99,70,91,0.606338
0,99,70,92,0.887868
0,99,70,93,0.955546
0,99,70,94,0.806733
0,99,70,95,0.992145
0,99,70,96,0.355784
0,99,70,97,0.880281
0,99,70,98,0.518998
0,99,70,99,1.12724
0,99,70,100,0.761662
0,99,70,101,0.878331
0,99,70,102,0.953904
0,99,70,103,0.732461
0,99,70,104,0.996405
0,99,70,105,0.349344
0,99,70,106,0.677605
0,99,70,107,0.278119
0,99,70,108,0.858115
0,99,70,109,0.562329
0,99,70,110,0.638303
0,99,70,111,0.703319
0,99,70,112,0.561206
0,99,71,0,0.564181
0,99,71,1,0.935382
0,99,71,2,0.399328
0,99,71,3,0.90241
0,99,71,4,0.842715
0,99,71,5,1.05996
0,99,71,6,0.990451
0,99,71,7,0.567767
0,99,71,8,0.969371
0,99,71,9,0.603702
0,99,71,10,1.08436
0,99,71,11,0.488693
0,99,71,12,0.832152
0,99,71,13,0.707041
0,99,71,14,0.887896
0,99,71,15,0.885849
0,99,71,16,0.295861
0,99,71,17,0.532973
0,99,71,18,0.226397
0,99,71,19,0.793127
0,99,71,20,0.333026
0,99,71,21,0.640526
0,99,71,22,0.658676
0,99,71,23,0.872997
0,99,71,24,1.16717
0,99,71,25,0.568575
0,99,71,26,0.85761
0,99,71,27,0.43869
0,99,71,28,1.08252
0,99,71,29,0.690885
0,99,71,30,0.862558
0,99,71,31,0.843846
0,99,71,32,0.884502
0,99,71,33,1.21117
0,99,71,34,0.610792
0,99,71,35,0.801775
0,99,71,36,0.309079
0,99,71,37,0.842972
0,99,71,38,0.574362
0,99,71,39,0.62156
0,99,71,40,0.458914
0,99,71,41,0.460669
0,99,71,42,0.846951
0,99,71,43,0.43872
0,99,71,44,0.674239
0,99,71,45,0.287318
0,99,71,46,0.916281
0,99,71,47,0.834157
0,99,71,48,0.984822
0,99,71,49,0.893213
0,99,71,50,0.675924
0,99,71,51,1.06279
0,99,71,52,0.672031
0,99,71,53,0.941606
0,99,71,54,0.37717
0,99,71,55,0.93692
0,99,71,56,0.840199
0,99,71,57,1.04008
0,99,71,58,0.901755
0,99,71,59,0.488404
0,99,71,60,0.767156
0,99,71,61,0.383619
0,99,71,62,0.68885
0,99,71,63,0.122398
0,99,71,64,0.553218
0,99,71,65,0.545763
0,99,71,66,0.824693
0,99,71,67,0.909918
0,99,71,68,0.50625
0,99,71,69,0.897253
0,99,71,70,0.557156
0,99,71,71,1.1025
0,99,71,72,0.523063
0,99,71,73,0.831849
0,99,71,74,0.790939
0,99,71,75,0.980694
0,99,71,76,1.15852
0,99,71,77,0.576273
0,99,71,78,0.908522
0,99,71,79,0.475881
0,99,71,80,1.06151
0,99,71,81,0.540087
0,99,71,82,0.689466
0,99,71,83,0.556494
0,99,71,84,0.640667
0,99,71,85,0.87711
0,99,71,86,0.281017
0,99,71,87,0.497958
0,99,71,88,0.186039
0,99,71,89,0.854249
0,99,71,90,0.648663
0,99,71,91,0.836087
0,99,71,92,0.797667
0,99,71,93,0.816574
0,99,71,94,1.19418
0,99,71,95,0.625194
0,99,71,96,0.847055
0,99,71,97,0.370947
0,99,71,98,1.00983
0,99,71,99,0.846664
0,99,71,100,0.966183
