seed,neuron,frequency,single_fve,sum_fve,phase,amplitude
0,379,34,0.0003655296151,2.299727167e-08,1.768432351,0.001767425639
0,379,50,0.1683370732,0.1027064904,1.452676671,3.735097454
0,380,5,0.0002136832817,6.005321192e-06,-2.37806672,0.2890946018
0,380,17,0.9733799832,0.08436832914,-0.2781625619,34.26585606
0,380,24,0.0001872627706,2.69067983e-05,0.4772487963,0.6119315902
0,380,34,0.005111757796,0.002058954239,2.590189424,5.352974928
0,380,50,0.0001169003754,1.4116744e-05,-2.305580691,0.4432401893
0,381,5,0.0001328003318,4.804924855e-05,0.8319026232,1.422032488
0,381,17,2.046980777e-07,1.858023599e-08,0.9710674519,0.02796351953
0,381,24,0.006825607746,0.0007893116293,-2.886299563,5.763555363
0,381,34,5.78043401e-06,3.440561902e-09,-1.782012755,0.01203319367
0,381,50,0.9715132035,0.1019574746,0.5244469577,65.50519644
0,382,5,0.0007499176966,0.0001646698966,-1.365853578,1.832903617
0,382,17,0.002904319112,8.290396885e-05,-1.154288343,1.300529425
0,382,24,0.9448014104,0.2179805905,3.072779842,66.68703896
0,382,34,1.628781477e-05,6.271991976e-07,2.911201735,0.1131189249
0,382,50,0.0001729980463,3.545472932e-05,1.162763231,0.8504907782
0,383,5,0.9650991736,0.169054765,0.7595271979,74.93617258
0,383,17,1.515489656e-05,2.021352871e-09,0.4815471083,0.008194054857
0,383,24,0.0005672616398,0.0002023191287,0.3040557343,2.592365734
0,383,34,1.811566579e-05,3.613910675e-07,-1.721505505,0.1095636536
0,383,50,0.0001585846524,4.568616578e-05,1.454606435,1.231884966
0,384,5,0.2409707308,0.1107867561,-2.221352648,12.0669605
0,384,17,0.0008616974389,4.155550626e-07,2.636140046,0.02337051361
0,384,24,0.4641442684,0.197690152,0.09388876008,16.11931142
0,384,34,0.0003026977632,6.682494575e-08,1.43237475,0.009371805688
0,384,50,0.1513781309,0.1291333175,-1.26318478,13.02786118
0,385,5,0.7183382147,0.3360105107,-2.076210201,22.02968454
0,385,17,0.0007292863462,1.594144022e-07,2.563818919,0.01517384433
0,385,24,0.02392095293,6.908084507e-05,-2.284869125,0.3158716637
0,385,34,0.0001057198528,1.576572647e-08,2.15090306,0.004771872603
0,385,50,0.06696709811,0.03306420262,-2.617531176,6.910522316
0,386,5,3.654837251e-05,1.329561737e-05,1.521457855,0.6283037777
0,386,17,0.0001377431623,2.137645389e-08,-2.670022754,0.02519319499
0,386,24,0.004507226644,0.0001745203905,-0.8036768105,2.276347207
0,386,34,5.668860941e-06,1.46810927e-08,1.71143805,0.02087827469
0,386,50,0.9739359071,0.1468981254,-0.5811794278,66.04250591
0,387,5,0.979063229,0.1736382295,2.186192665,78.49140756
0,387,17,0.0002746486928,1.929890514e-08,-1.623941588,0.02616771363
0,387,24,0.000448636944,7.357450815e-05,0.208053625,1.615708934
0,387,34,3.362808433e-06,2.250609717e-07,-0.2998898327,0.08936131222
0,387,50,0.0001930332751,5.246416335e-05,0.8932994843,1.364365781
0,388,5,0.0001775999642,9.111171949e-06,3.120865111,0.4186055258
0,388,17,0.9742028184,0.0882124623,-2.784699778,41.18914793
0,388,24,0.0003291941885,2.129500516e-05,-1.532241158,0.6399657183
0,388,34,0.007290432245,0.002347370721,-2.407750089,6.719062442
0,388,50,3.844574821e-05,9.984208652e-06,-2.244483306,0.438202307
0,389,5,0.008007475682,0.00219668156,0.4001545725,2.171856868
0,389,17,0.001437303155,4.323810073e-07,2.634741699,0.03047059627
0,389,24,0.8096279886,0.320683317,0.1729389391,26.24132935
0,389,34,0.0001289581438,3.775210908e-08,1.533402097,0.00900364282
0,389,50,0.113915158,0.05659798476,0.8460336665,11.02422662
0,390,5,0.0001160069533,4.920406705e-06,2.087191848,0.4291039764
0,390,17,3.747661769e-05,5.480976353e-08,2.762369691,0.0452888197
0,390,24,0.003271918303,2.126577153e-05,-3.059997225,0.8920775499
0,390,34,6.657095667e-06,1.785391019e-08,2.480940683,0.02584810511
0,390,50,0.9721395115,0.1611406919,-0.8721251737,77.65414642
0,391,5,7.7311567e-05,1.156486328e-05,-1.738835328,0.7530733615
0,391,17,3.826907581e-05,2.883265664e-08,-2.361737556,0.03760186313
0,391,24,0.00438638895,0.001047729765,-0.02405529944,7.167895664
0,391,34,6.592133742e-08,4.181043131e-08,-2.314500989,0.04528030651
0,391,50,0.9713038929,0.1656036271,2.534098837,90.1160104
0,392,5,4.647347394e-05,6.741987148e-06,-1.205661526,0.3107057847
0,392,17,0.973023625,0.08032948644,0.2236159993,33.9150822
0,392,24,0.0004200685919,7.655996866e-06,-0.3204678977,0.3310977674
0,392,34,0.003664943989,0.001630345703,-2.752281957,4.831647369
0,392,50,0.0001618616017,3.425306526e-06,-1.803181699,0.2214649995
0,393,5,0.0001620127617,7.216637853e-05,-2.701892795,0.9831325803
0,393,17,0.9737290822,0.08521632681,-1.506551076,33.78360866
0,393,24,0.0002444810925,1.540636012e-05,1.76180211,0.4542497063
0,393,34,0.005290306557,0.001895054312,0.1850428426,5.03796868
0,393,50,0.0001613304402,7.350575014e-05,-1.03421735,0.9922138606
0,394,5,0.0002745682842,0.0001059596297,-2.330171315,1.806490269
0,394,17,2.087588898e-05,6.671739422e-08,-1.266887574,0.04532991956
0,394,24,0.002540860296,0.0003339367085,0.5894359941,3.206989157
0,394,34,2.473651773e-06,9.464924881e-08,-0.6064361176,0.05399132633
0,394,50,0.962303857,0.1909030743,-2.042470654,76.67819336
0,395,5,0.0001167685565,2.608143021e-06,2.188746259,0.1872790787
0,395,17,0.9721318557,0.07738784543,-0.2330828178,32.25967149
0,395,24,0.0006627690791,6.917065381e-05,0.1688039765,0.9644606277
0,395,34,0.003180255676,0.001469717457,2.655339819,4.445703442
0,395,50,0.0002679114889,9.234197619e-05,-2.753942422,1.11435392
0,396,5,0.001223744451,0.0001333255423,1.181192769,0.4766015576
0,396,17,0.01963295415,0.0002961170877,-0.9723864334,0.7102815154
0,396,24,0.9209976011,0.09509837511,-0.6778629232,12.72873738
0,396,34,3.567829675e-05,6.481761098e-06,1.231294407,0.1050861032
0,396,50,0.0004163038041,0.000127197663,-2.507273298,0.4655199997
0,397,5,0.1394745531,0.06844148736,-2.509344591,7.87493168
0,397,17,0.0006070491284,8.973560723e-08,2.394580722,0.009017153821
0,397,24,0.1006336935,0.02290109664,-2.791486854,4.555281448
0,397,34,0.0001575964244,2.508352522e-08,2.245874509,0.004767397465
0,397,50,0.5239557436,0.4020504956,-0.2692646624,19.08654744
0,398,5,0.0001133997537,5.764076834e-05,1.155936369,1.334490484
0,398,17,9.525862576e-05,1.719759458e-08,2.74815493,0.02305071779
0,398,24,0.003365935805,0.0003326039127,-0.02294590126,3.205636522
0,398,34,5.111241234e-06,4.425482634e-10,-1.867630187,0.003697693595
0,398,50,0.9763928199,0.1250119213,-0.214335866,62.14787956
0,399,5,9.371327984e-05,6.347616794e-05,-0.05407999511,0.8590332271
0,399,17,0.007228775585,0.0002424415286,2.554430965,1.678835403
0,399,24,0.9403196676,0.1760135723,2.158101572,45.2353225
0,399,34,1.374809549e-05,1.05789449e-05,1.945169085,0.3506919442
0,399,50,3.53569947e-05,2.98141635e-05,-1.141621528,0.5887296745
0,400,5,0.000250904562,7.129095781e-05,-1.83090343,0.6753031162
0,400,17,0.0008817895433,2.812931539e-05,-3.025119225,0.4241906682
0,400,24,0.9808245228,0.1278650505,-1.576700923,28.59943518
0,400,34,0.0001261511486,1.700122884e-06,1.976414645,0.1042849616
0,400,50,6.512455681e-05,4.461790835e-05,-0.6689729892,0.5342396688
0,401,5,6.974318106e-05,2.466623513e-05,1.28640862,0.9229476247
0,401,17,0.0001671029782,1.752605901e-08,-0.5748641053,0.02460184952
0,401,24,0.00476093175,0.0003185108455,-0.4556396477,3.31655906
0,401,34,6.874297246e-06,6.717408628e-09,2.580497163,0.01523093297
0,401,50,0.9739581219,0.1409841921,-0.4662890079,69.77676535
0,402,5,0.0001511053482,7.311408588e-05,-1.340720862,1.13541322
0,402,17,0.002672590272,0.0001774495309,0.3122718322,1.768849353
0,402,24,0.9467475492,0.208351101,2.698322686,60.61098183
0,402,34,5.679687605e-05,5.57914396e-06,-2.388000642,0.3136441583
0,402,50,0.0002770701509,0.0001421139536,-0.207387034,1.582966704
0,403,5,0.0002201346432,2.795015377e-05,-2.522941465,0.4862762194
0,403,17,0.9739188281,0.08684289758,-2.507889988,27.10554124
0,403,24,0.00020205315,8.990377234e-06,-1.01894699,0.2757908722
0,403,34,0.006705080557,0.00221334584,-1.870239043,4.327285705
0,403,50,0.0001915787359,3.227182851e-05,2.982551452,0.5225197583
0,404,5,4.46221413e-05,1.239111919e-06,1.573705522,0.2016708422
0,404,17,8.801028305e-05,3.436504785e-08,1.555720789,0.03358507491
0,404,24,0.003300857647,3.815220814e-05,-2.893757492,1.119045343
0,404,34,1.32952142e-05,3.171146155e-08,-2.135022347,0.0322623482
0,404,50,0.9740660241,0.1560434822,2.198481797,71.56664553
0,405,5,0.0003188296057,2.2300779e-05,2.982319891,0.536975642
0,405,17,0.001512732403,0.0002001711255,-2.02689746,1.60877491
0,405,24,0.9506432972,0.1936050469,-2.237692982,50.03258088
0,405,34,5.117735843e-05,5.664644444e-06,-1.050750436,0.2706330903
0,405,50,0.0003516039452,8.362864241e-05,0.3014959899,1.039853343
0,406,5,0.0009415098435,8.042506524e-05,1.40625329,0.486321549
0,406,17,0.01656788506,0.0002804961577,-0.6295250429,0.9082204177
0,406,24,0.9232069339,0.09877415763,-0.8228825447,17.04313445
0,406,34,7.288620847e-05,6.039655714e-06,1.929599745,0.1332704592
0,406,50,0.0004966142876,0.000219576511,-1.985407572,0.803564501
0,407,5,0.0002329242922,9.161993453e-05,-2.885071333,1.181641105
0,407,17,0.9715977203,0.08352470298,0.4536262622,35.6778004
0,407,24,0.00104558009,1.338430477e-05,3.099152299,0.4516359561
0,407,34,0.005441098013,0.001982844201,-2.256990739,5.497115945
0,407,50,0.0001700944543,1.126262009e-05,-2.403517144,0.4142955981
0,408,5,0.004742172947,0.00233765658,-2.007577181,1.769446356
0,408,17,0.002976213706,3.452172607e-07,2.504187426,0.0215027149
0,408,24,0.8100128867,0.3127482478,0.2343579479,20.46654281
0,408,34,0.0002107854093,3.818025973e-08,1.613833856,0.007150995173
0,408,50,0.1008674196,0.09847173609,-0.742568186,11.48425542
0,409,5,0.04631827971,0.04259566155,2.460432706,12.45044048
0,409,17,0.0006099781241,3.517310851e-07,2.829878297,0.03577728731
0,409,24,0.8708304464,0.3372199679,0.1310360817,35.03149519
0,409,34,1.210323775e-05,6.85644405e-08,1.289903993,0.01579615916
0,409,50,0.01927999617,0.01526620689,1.963003339,7.453626122
0,410,5,0.0002487507407,4.194556066e-05,2.560769546,0.7134218828
0,410,17,0.9729098483,0.08189267857,1.710567094,31.52288536
0,410,24,0.0002518127446,0.0001578782311,-0.7675785205,1.384090699
0,410,34,0.003023573444,0.001435014045,0.3156873047,4.172837767
0,410,50,0.0001669995152,6.947826462e-05,-2.948997384,0.9181801628
0,411,5,0.9637317746,0.1998397758,1.749356084,77.08336952
0,411,17,0.0003762453098,1.863238706e-08,-1.799514323,0.02353715527
0,411,24,0.00191839368,0.0004250159808,0.1342074493,3.554858788
0,411,34,2.9935512e-05,1.258197109e-07,-0.5948437076,0.06116374444
0,411,50,0.001083320975,0.0005300024887,0.5082318571,3.969709057
0,412,5,0.06820943116,0.04601976994,-3.122663064,6.239158926
0,412,17,0.001524545675,4.144114161e-08,2.124250854,0.005920654002
0,412,24,0.06430413111,0.01348789613,3.09791427,3.377737793
0,412,34,9.29712841e-05,3.823657622e-10,2.962223967,0.0005687132223
0,412,50,0.628636139,0.4396194111,-0.1321847866,19.28378393
0,413,5,0.0001894726193,5.285053223e-05,2.483077245,0.7210885567
0,413,17,0.9731376033,0.08532489273,1.563856337,28.97355572
0,413,24,0.0003832437339,3.48479763e-05,1.310463001,0.5855347875
0,413,34,0.005365871993,0.002008544541,-0.05027277131,4.445336632
0,413,50,1.661010848e-05,4.304929755e-06,-1.415381769,0.2058007512
0,414,5,0.000388052271,0.0001620709827,0.3422457962,0.8924024255
0,414,17,0.003685474115,0.0002429901645,-2.617023469,1.092703809
0,414,24,0.9471770743,0.1446997694,1.80024942,26.66502707
0,414,34,1.531854166e-05,9.659564514e-06,-2.13461372,0.2178647073
0,414,50,5.309892071e-05,2.853210783e-05,-1.599393848,0.3744337933
0,415,5,0.0001213377489,1.512195942e-05,0.1529711268,0.4323177724
0,415,17,0.9717738228,0.07782103203,-2.491596336,31.01326916
0,415,24,0.0003073946817,8.945398562e-05,0.6421812264,1.051474883
0,415,34,0.002353165393,0.001166609795,-1.85561402,3.797185944
0,415,50,0.0005276053943,7.277402436e-06,-2.367545677,0.299907448
0,416,5,0.1401933357,0.1291237223,-1.030429707,10.34171686
0,416,17,3.785830462e-05,8.492753327e-08,2.319529215,0.008387139757
0,416,24,0.03753230805,0.003800863995,-2.654542835,1.774315268
0,416,34,0.0001135442332,6.341269663e-09,-2.266219722,0.002291805386
0,416,50,0.5860155542,0.3508346728,1.360971138,17.046722
0,417,5,0.03173240553,0.009576759093,0.4691481138,3.207912287
0,417,17,0.001144216851,3.44312039e-07,2.834290031,0.01923487231
0,417,24,0.3782223597,0.1620539975,-0.0258693243,13.19602343
0,417,34,9.161680957e-05,2.491546244e-08,1.303757373,0.005174253233
0,417,50,0.43564136,0.2446322283,1.223898855,16.2132485
0,418,5,0.0745760031,0.04405427543,-0.1276572432,8.474081767
0,418,17,0.0009390076503,1.56943431e-07,2.290416133,0.0159944824
0,418,24,0.06463658207,0.03062954206,0.339938924,7.065922517
0,418,34,0.0001836758708,3.329438322e-09,3.013657669,0.002329614742
0,418,50,0.6687466784,0.3356299459,0.6447850213,23.3899326
0,419,5,0.0001921956247,3.559736273e-05,2.774903424,0.7180214293
0,419,17,0.9730283216,0.08456846754,1.299477025,34.99715366
0,419,24,0.0002081714916,7.485422604e-05,-1.253451584,1.041205986
0,419,34,0.003747761668,0.001648790225,-0.5382645245,4.886649567
0,419,50,0.0004654737017,2.088753553e-05,1.139517066,0.5500119112
0,420,5,0.003648823582,0.001341378599,-1.538993788,1.296067465
0,420,17,0.001198597839,1.193152841e-07,2.231977918,0.01222362342
0,420,24,0.02285860483,0.01090247039,0.2922044893,3.694999465
0,420,34,0.0002361068464,8.892643932e-10,1.696797427,0.001055279189
0,420,50,0.7021260429,0.5665378992,-0.3289422388,26.63584051
0,421,5,0.0003823626889,2.37589926e-05,-2.998817609,0.5866616846
0,421,17,0.002433190563,9.121572403e-05,0.8257994146,1.149498923
0,421,24,0.9587054465,0.1860539808,-2.430788079,51.9150405
0,421,34,3.139554131e-05,3.064846977e-06,-1.169200523,0.2107065866
0,421,50,0.000590675829,0.0001805903048,1.122623207,1.617413
0,422,5,0.9663551044,0.1654743185,1.063662025,74.41032278
0,422,17,3.692020697e-05,9.968555567e-09,-0.09821676716,0.01826349983
0,422,24,0.0007822213252,0.0003017262259,0.1923411587,3.177418487
0,422,34,1.055102108e-05,1.087274418e-06,-0.7393453428,0.190738109
0,422,50,0.0001781654956,3.544782834e-06,-0.01264830032,0.3443996527
0,423,5,0.9612737235,0.1786549883,0.8523018353,67.37368446
0,423,17,4.037526299e-05,2.206653999e-08,-2.834972877,0.0236782633
0,423,24,0.001026849537,0.000241901983,0.1510195576,2.479147914
0,423,34,2.075657644e-05,3.275542094e-07,-1.747571282,0.09122719408
0,423,50,0.0007674828834,0.0002543896411,0.7694738914,2.542333008
0,424,5,0.0002655239124,7.096418717e-05,-1.809009289,0.8238350466
0,424,17,0.001206749912,2.371022616e-05,3.052238531,0.4761990176
0,424,24,0.9807543256,0.1251253498,-1.528551737,34.59340404
0,424,34,0.0001207828988,1.590301176e-06,1.699839161,0.1233276162
0,424,50,8.162614583e-05,5.657872379e-05,-0.7122433918,0.7356093157
0,425,5,0.3563279857,0.3019547374,2.796830548,15.01182769
0,425,17,0.001482096844,1.649678345e-07,2.904912513,0.0110958936
0,425,24,0.03507923652,0.005397820479,-0.8571807291,2.007113192
0,425,34,4.467829593e-06,5.343776803e-08,0.924549077,0.006315195537
0,425,50,0.3537132335,0.1762615628,0.713894853,11.46941997
0,426,5,0.0002663811883,2.492528686e-05,-1.578456265,0.4343842605
0,426,17,0.9731498791,0.08129460073,-2.102432675,24.80760563
0,426,24,0.000344327906,5.36840729e-05,0.6142496638,0.6374949177
0,426,34,0.003117284158,0.001443326153,-1.060105636,3.305492976
0,426,50,0.0001649323785,1.547034851e-05,2.78345392,0.3422189439
0,427,5,0.0003233094811,0.0001247213901,-2.518497172,1.375785157
0,427,17,0.002779938554,7.839328177e-05,-1.07438914,1.090735809
0,427,24,0.9639996839,0.1682449287,2.528299259,50.53021422
0,427,34,6.235827762e-05,7.722098685e-07,0.9087209706,0.1082549645
0,427,50,0.0001071796625,4.310537453e-05,0.4722066759,0.8088087849
0,428,5,6.872381904e-05,3.361378763e-05,-0.4003672114,0.4862646332
0,428,17,0.9728625783,0.07938808564,0.1982755943,23.63151814
0,428,24,0.0003694100451,9.279173218e-06,-0.2715012166,0.2554868777
0,428,34,0.003395685071,0.001553662425,-2.801162481,3.305919613
0,428,50,0.0001879018438,3.407329659e-06,-1.892228571,0.1548178509
0,429,5,0.00149060884,0.0004880514455,1.373577642,0.937340862
0,429,17,0.004036645928,3.082582094e-07,2.53373604,0.02355711347
0,429,24,0.9486205086,0.3555822998,0.2759095181,25.30083273
0,429,34,0.0001178186651,3.393488113e-08,1.640737852,0.007816060534
0,429,50,0.005428354773,0.00110863111,2.082678225,1.412727109
0,430,5,0.0001009613704,1.625902291e-05,0.7897806996,0.8717706047
0,430,17,5.240935524e-05,4.255835782e-08,-1.812905623,0.04460129106
0,430,24,0.003124981203,0.0001372080018,-3.090537943,2.53247239
0,430,34,5.679825194e-07,2.543976495e-08,1.328133503,0.03448351646
0,430,50,0.9783809097,0.1348693881,1.891710077,79.39838943
0,431,5,0.05143230269,0.03067814788,-1.708510339,6.115777613
0,431,17,0.001071018332,7.993047841e-08,1.109937108,0.009871731233
0,431,24,0.175442463,0.06000732709,-2.962568519,8.553409365
0,431,34,3.084740272e-06,6.262209566e-08,0.5588998386,0.008737776165
0,431,50,0.5961708121,0.3158316643,1.133653956,19.62297954
0,432,5,0.0001456868567,8.885459759e-06,-1.68348631,0.38494105
0,432,17,0.9732777358,0.08499508671,-1.22114944,37.64880406
0,432,24,0.0003091621348,2.556646774e-05,1.39818861,0.6529646038
0,432,34,0.005568149571,0.002009261925,0.7231057191,5.788586824
0,432,50,7.992420301e-05,5.196009557e-05,2.387330066,0.9308704521
0,433,5,4.636893529e-05,1.31640171e-06,-2.667212113,0.2599558255
0,433,17,2.032280745e-06,8.569208759e-12,2.73541398,0.0006632476149
0,433,24,0.002441313701,0.0001724758181,-0.7486203603,2.975565003
0,433,34,1.108183296e-06,1.144300229e-08,-2.796591988,0.02423680272
0,433,50,0.9770340144,0.1580574043,2.282683078,90.07676034
0,434,5,0.0001982570139,8.715719564e-05,0.05891895987,0.9225030787
0,434,17,0.006313782617,0.0002485452521,3.030083237,1.557825957
0,434,24,0.9414318099,0.1656198255,2.018040004,40.21354517
0,434,34,1.39546004e-05,8.415343923e-06,2.930660113,0.2866501247
0,434,50,7.338734659e-05,1.815960005e-05,-1.786498989,0.4210845819
0,435,5,0.0001045283961,8.214402605e-06,-2.087194826,0.3364040697
0,435,17,0.001395252761,4.430530117e-05,1.619248927,0.7812699049
0,435,24,0.9801438738,0.1205600751,1.837852979,40.75444691
0,435,34,8.191290586e-06,1.744753275e-06,1.721955828,0.1550387506
0,435,50,7.657191698e-05,4.276199201e-05,0.0318978501,0.7675421119
0,436,5,9.244364589e-05,4.335243691e-05,1.131295882,1.118891214
0,436,17,0.0001897898486,3.796610159e-08,-2.935159863,0.03311151933
0,436,24,0.003831726978,0.0003905064455,-0.1164971817,3.358112253
0,436,34,5.577890068e-06,1.597100457e-09,0.5322057832,0.006791210988
0,436,50,0.9759029269,0.130182169,-0.2999764733,61.31360586
0,437,5,0.0002514399238,8.773599543e-06,-1.643748829,0.2986094787
0,437,17,0.9726538834,0.0841685606,-0.08082063892,29.24755966
0,437,24,0.0005786899988,2.335871544e-06,1.797175445,0.1540774788
0,437,34,0.00496616981,0.002006598045,2.977423197,4.515905837
0,437,50,8.624503343e-05,4.169374302e-05,-3.107527505,0.6509537422
0,438,5,2.341797053e-05,1.255471447e-06,0.6469162391,0.236559469
0,438,17,7.270031982e-05,2.395829445e-08,1.174331935,0.03267870708
0,438,24,0.002808842882,6.390174499e-06,-2.054672667,0.5336951737
0,438,34,1.623114975e-05,3.243236297e-08,-1.985948032,0.03802123439
0,438,50,0.9745942618,0.1589562994,2.263608809,84.17357801
0,439,5,0.1354624043,0.0633101075,-2.130049021,11.93445327
0,439,17,0.001360494784,4.351519461e-07,2.688458351,0.03128862426
0,439,24,0.73489805,0.2957960335,0.129810384,25.79658256
0,439,34,0.0001882561329,6.894249476e-08,1.470181276,0.01245401832
0,439,50,0.05095335843,0.02600630447,-2.162682499,7.649011684
0,440,5,3.076552675e-05,7.732724114e-06,-2.151503726,0.5394325524
0,440,17,5.285260368e-05,1.319398351e-08,-2.813701157,0.0222822407
0,440,24,0.004991654857,0.001060597376,-0.07341419553,6.31751333
0,440,34,1.206349185e-07,3.098818556e-08,-2.089317645,0.03414829045
0,440,50,0.9706813499,0.1658562205,2.511810558,79.00176154
0,441,5,0.0001467429582,6.940803538e-05,-2.177758255,1.82593391
0,441,17,7.644654121e-05,5.662825663e-09,-0.2262073037,0.01649289044
0,441,24,0.002511975317,0.0003140990655,0.6746938587,3.884306579
0,441,34,3.506638526e-06,1.404325409e-09,2.79464768,0.00821323133
0,441,50,0.9675985338,0.167288471,3.0634445,89.64233989
0,442,5,0.03075248824,0.02559803807,2.227270284,4.317622106
0,442,17,9.968302947e-06,2.268973403e-07,2.59725553,0.01285452375
0,442,24,0.2775570276,0.119781424,0.1056089194,9.33976662
0,442,34,0.0001395759022,3.509241687e-08,1.248504143,0.005055311581
0,442,50,0.4909536658,0.3668016377,-0.2175679497,16.3439461
0,443,5,0.37295288,0.1853861171,-1.964463237,14.20945714
0,443,17,0.001133793838,8.690707727e-08,2.15244127,0.009728960824
0,443,24,0.22649825,0.06278859303,-2.892390208,8.269500123
0,443,34,0.000191804715,7.799536767e-07,2.338058289,0.02914561925
0,443,50,0.2163495574,0.1545007916,-0.2283732042,12.97191925
0,444,5,0.0354727894,0.02033848662,-2.945989321,8.039493399
0,444,17,0.00176619369,3.72584803e-07,2.712980386,0.03440978305
0,444,24,0.8464612947,0.3298683114,0.1905393588,32.37722808
0,444,34,5.928326706e-05,6.144590026e-08,1.433573026,0.01397384178
0,444,50,0.05176879531,0.04404193015,2.669901776,11.83048469
0,445,5,0.0001206033435,2.405878372e-05,-1.79631386,0.5336691298
0,445,17,0.9722492117,0.08336495023,1.100309615,31.41427168
0,445,24,0.00054607714,3.905982794e-05,1.598627262,0.6799866879
0,445,34,0.005374726782,0.001898668216,-0.9748328944,4.740889007
0,445,50,0.0004373902475,0.0002406118419,2.793242463,1.687694156
0,446,5,3.107177092e-05,6.83262798e-07,0.2462281429,0.1597623821
0,446,17,9.973713548e-05,3.792187501e-08,1.420900693,0.03763791361
0,446,24,0.002799135282,1.035870546e-05,-0.2904050294,0.6220615844
0,446,34,1.756099491e-05,1.730882744e-08,-1.436699666,0.0254281324
0,446,50,0.9748104037,0.1641200504,2.283561955,78.29994565
0,447,5,0.1113406755,0.09857034465,2.292575997,6.904499187
0,447,17,0.001310177692,3.6619461e-07,2.961725087,0.01330806824
0,447,24,0.6450773546,0.2632253063,0.004634743759,11.28295524
0,447,34,1.443404406e-05,7.884732072e-08,1.114886073,0.006175221151
0,447,50,0.1248996016,0.06324639948,0.5206109287,5.530659846
0,448,5,0.9862970499,0.1112760402,-2.944586934,56.37213219
0,448,17,5.677627833e-05,1.818680606e-08,-1.234708846,0.02278987001
0,448,24,0.000511811578,5.973714774e-06,-0.3382290358,0.413034065
0,448,34,1.626793984e-05,1.627873192e-07,0.9908666154,0.06818265617
0,448,50,0.001114044796,0.0004929521553,-2.246248329,3.75202752
0,449,5,0.0002280481022,2.294518358e-05,-2.38032507,0.5432367086
0,449,17,0.9721654321,0.08455434511,0.3148476039,32.97701228
0,449,24,0.0009666962863,1.984056599e-05,2.886122419,0.505150014
0,449,34,0.005856486338,0.002080091421,-2.531862062,5.172310072
0,449,50,7.47089442e-05,1.668719495e-05,-1.456991716,0.4632708888
0,450,5,0.9649293397,0.1653389024,2.028505585,61.38479538
0,450,17,0.0004094232969,9.69084746e-09,1.115903645,0.01486120983
0,450,24,0.00101282325,0.0001544819029,-0.0008839150439,1.8763424
0,450,34,1.795488014e-05,6.632306503e-08,-2.154458503,0.03887814915
0,450,50,0.0005996731343,0.0003175295382,0.2829490057,2.690080976
0,451,5,0.000682008582,0.000311349149,-2.051163143,2.431400154
0,451,17,0.001737688463,6.172528882e-05,2.686784471,1.082590381
0,451,24,0.9528764065,0.1973413602,-2.767067496,61.21271706
0,451,34,5.863658732e-05,3.665500152e-07,2.97387735,0.08342557706
0,451,50,0.0001276595758,4.917595367e-05,1.085817309,0.966293357
0,452,5,0.02656672973,0.008183637594,0.5685220761,3.285222148
0,452,17,0.0003042592735,1.182767038e-07,2.414042621,0.0124893879
0,452,24,0.03383428364,0.01721542536,0.05754480612,4.764863091
0,452,34,9.735508261e-05,1.532997333e-09,1.755941642,0.001421877714
0,452,50,0.7308454781,0.4190016611,0.2013003423,23.50711977
0,453,5,0.0001679582379,8.527799699e-05,-1.917523208,1.863887036
0,453,17,3.446570687e-05,1.303735575e-08,-1.612950402,0.02304601553
0,453,24,0.001414640472,0.0001044387753,-0.2446083501,2.062680569
0,453,34,2.592246488e-06,3.052042186e-08,-3.10333962,0.03526114075
0,453,50,0.9659568599,0.1755773219,-2.857566993,84.57369445
0,454,5,0.9846956381,0.1232766259,-1.420323658,67.53451515
0,454,17,6.527219177e-05,1.138203634e-08,-1.794632732,0.02052085259
0,454,24,0.00118143359,4.157037775e-05,-2.91877501,1.240159094
0,454,34,1.754786981e-06,1.470581249e-08,2.439938374,0.0233254445
0,454,50,0.0005892670474,0.000295605907,-2.187507676,3.307059211
0,455,5,0.000217003892,9.215446696e-05,-2.339139379,1.871719561
0,455,17,2.276553389e-05,1.445995583e-07,1.041670949,0.07414230212
0,455,24,0.002531437245,0.0001834156889,-0.07993337558,2.640589088
0,455,34,3.487714152e-06,7.255634472e-08,-0.09407081573,0.05251946353
0,455,50,0.9641788322,0.1901347062,-3.020167143,85.01846948
0,456,5,8.496250791e-05,2.97711428e-06,-1.994696966,0.273523951
0,456,17,3.803800313e-05,1.672876143e-08,-2.730987912,0.02050357079
0,456,24,0.001718464312,0.0001391885929,-0.2933427555,1.870248997
0,456,34,1.647791781e-05,2.467068751e-08,-0.7422715148,0.02489936287
0,456,50,0.9743027403,0.1706020282,2.419297612,65.47714026
0,457,5,0.0003101662683,5.909190926e-05,-1.543284012,0.6161022047
0,457,17,0.9716269813,0.08230944529,2.723855474,22.99395035
0,457,24,0.0008252899076,2.208821643e-05,1.448709682,0.376676977
0,457,34,0.004089259823,0.001645562044,2.286985026,3.251216441
0,457,50,0.0005528796812,0.0002371058696,-2.245073382,1.234127143
0,458,5,0.0778190416,0.0686681101,2.74609752,5.658902411
0,458,17,0.0011608645,3.007730493e-07,2.665169082,0.0118433378
0,458,24,0.7744105452,0.301735892,0.2150562208,11.86227926
0,458,34,9.364423018e-05,6.310266064e-08,1.34277264,0.005424734564
0,458,50,0.05807293708,0.05513766856,-0.9555432662,5.070827727
0,459,5,0.0647772933,0.05918887512,2.544236693,9.771854884
