seed,n_key,step,param_norm,train_loss,train_acc,test_loss,test_acc,restricted_loss_train,restricted_acc_train,restricted_loss_test,restricted_acc_test,restricted_loss_all,restricted_acc_all,excluded_loss_train,excluded_acc_train,excluded_loss_test,excluded_acc_test,restricted_loss_train_products,restricted_acc_train_products,restricted_loss_test_products,restricted_acc_test_products,restricted_loss_all_products,restricted_acc_all_products,excluded_loss_train_products,excluded_acc_train_products,excluded_loss_test_products,excluded_acc_test_products
0,5,6750,33.42757833,1.056027303e-07,1,1.887596512e-06,1,3.021389459e-08,1,3.192525081e-08,1,3.141193776e-08,1,7.74008026,0.02114882507,8.733846782,0.01857030988,3.515993266e-08,1,3.853531634e-08,1,3.752288627e-08,1,7.63260784,0.02088772846,8.590994638,0.01778722452
0,5,7000,32.45294397,1.034146287e-07,1,5.696358352e-07,1,4.155776352e-08,1,4.367220473e-08,1,4.303798828e-08,1,6.898171968,0.02167101828,7.651866566,0.02080769661,4.702718367e-08,1,5.088932634e-08,1,4.973089526e-08,1,6.783129288,0.02323759791,7.510088006,0.01890591789
0,5,7250,31.81623484,1.020597564e-07,1,3.316834253e-07,1,4.92343974e-08,1,5.162235355e-08,1,5.090609761e-08,1,6.492250223,0.02558746736,7.119621846,0.02036021926,5.52775443e-08,1,5.941174796e-08,1,5.81717135e-08,1,6.370608656,0.02454308094,6.977300525,0.01957713391
0,5,7500,31.39548917,1.010983453e-07,1,2.616284132e-07,1,5.329139227e-08,1,5.584892908e-08,1,5.508180824e-08,1,6.296904937,0.02872062663,6.849339736,0.02069582727,5.99543872e-08,1,6.418315628e-08,1,6.291475738e-08,1,6.167072384,0.03054830287,6.703974914,0.02159078197
0,5,7506,31.38731612,1.010803385e-07,1,2.606744536e-07,1,5.335612483e-08,1,5.591692765e-08,1,5.514882719e-08,1,6.293747381,0.02872062663,6.844681643,0.0204720886,6.003416012e-08,1,6.426407171e-08,1,6.299533012e-08,1,6.163703763,0.03080939948,6.699221284,0.02192638998
0,5,7750,31.11168301,1.003758287e-07,1,2.337179524e-07,1,5.51185846e-08,1,5.77564983e-08,1,5.69652688e-08,1,6.204403756,0.03263707572,6.708921859,0.0192415259,6.237809293e-08,1,6.659331605e-08,1,6.532898019e-08,1,6.066552894,0.03289817232,6.559610038,0.02293321401
0,5,8000,30.91580476,9.980380521e-08,1,2.180936537e-07,1,5.579513938e-08,1,5.846010266e-08,1,5.766075977e-08,1,6.161969867,0.03289817232,6.634018461,0.02013648059,6.361218055e-08,1,6.776220506e-08,1,6.651742521e-08,1,6.016632208,0.03237597911,6.480063355,0.02338069135
0,5,8250,30.77723072,9.93467579e-08,1,2.085968045e-07,1,5.604429912e-08,1,5.871127372e-08,1,5.791132755e-08,1,6.145531827,0.03002610966,6.59289356,0.0204720886,6.430111222e-08,1,6.835858565e-08,1,6.714156605e-08,1,5.994975817,0.03054830287,6.435900509,0.022597606
0,5,8500,30.67694328,9.896616062e-08,1,2.025389686e-07,1,5.611560875e-08,1,5.877008707e-08,1,5.797388909e-08,1,6.13659318,0.02872062663,6.566581252,0.02226199799,6.471247211e-08,1,6.86747225e-08,1,6.74862646e-08,1,5.982733855,0.02898172324,6.408009343,0.02282134467
0,5,8750,30.60282236,9.865297798e-08,1,1.991619492e-07,1,5.609886761e-08,1,5.874472329e-08,1,5.795111163e-08,1,6.131170587,0.02872062663,6.549924601,0.02136704329,6.48647179e-08,1,6.873486191e-08,1,6.757403087e-08,1,5.976206136,0.02845953003,6.391725081,0.02203825931
0,5,9000,30.54678226,9.839025098e-08,1,1.968600053e-07,1,5.60365906e-08,1,5.86735456e-08,1,5.788260366e-08,1,6.127914551,0.02663185379,6.537063545,0.02103143528,6.492306184e-08,1,6.871550008e-08,1,6.757797651e-08,1,5.972730104,0.02793733681,6.379595071,0.02237386732
0,5,9250,30.50342227,9.815357818e-08,1,1.950546873e-07,1,5.598815353e-08,1,5.860885567e-08,1,5.782278869e-08,1,6.125262531,0.02532637076,6.526814569,0.02058395794,6.494191453e-08,1,6.866221455e-08,1,6.754632849e-08,1,5.970534259,0.027154047,6.370454026,0.02282134467
0,5,9500,30.46902405,9.794892051e-08,1,1.939301489e-07,1,5.598834313e-08,1,5.859948774e-08,1,5.78162875e-08,1,6.120982386,0.02637075718,6.516908147,0.01991274192,6.48947699e-08,1,6.854652523e-08,1,6.745119882e-08,1,5.968212548,0.02845953003,6.363092643,0.02181452064
0,5,9750,30.44093482,9.775993425e-08,1,1.930200902e-07,1,5.601401816e-08,1,5.861637846e-08,1,5.783581303e-08,1,6.116017157,0.02558746736,6.506650515,0.02013648059,6.485480084e-08,1,6.844299857e-08,1,6.736673596e-08,1,5.965625402,0.02819843342,6.355581329,0.02136704329
0,5,10000,30.41776698,9.760018943e-08,1,1.926546129e-07,1,5.605512475e-08,1,5.864459185e-08,1,5.786789367e-08,1,6.110662102,0.02610966057,6.4972026,0.02013648059,6.477901889e-08,1,6.830085276e-08,1,6.724449567e-08,1,5.962981244,0.02767624021,6.349223334,0.02114330462
0,5,10250,30.39852279,9.745445333e-08,1,1.922266027e-07,1,5.610070307e-08,1,5.86721646e-08,1,5.790086711e-08,1,6.105925066,0.027154047,6.488096593,0.02024834993,6.471099331e-08,1,6.817080933e-08,1,6.713305419e-08,1,5.960784977,0.02610966057,6.342940807,0.02103143528
